;iteration;solutions;fitness
16;17;[1, 6, -8, -2, 16, -10, 14, 18, 17, -29, 6, -13, -25, 3, 13, -3, 6, -11, 5, 22, 22, -26, 13, -30, 7, 3, -12, -17, -10, -3];5.254552688514347
17;18;[11, 9, -13, -29, 26, -6, 29, -1, 5, 1, 2, 7, 11, 0, -30, 8, -6, 16, 19, -21, -29, -5, -28, -21, 26, 3, -4, 11, 29, 14];4.798114384712903
18;19;[-2, 12, 7, 15, -24, 5, 27, -9, -23, -27, 3, 16, 4, -23, 5, -12, -9, -23, -9, 3, 11, -30, 15, 11, 2, -19, -17, -2, -16, -27];0.07695701776138875
19;20;[-13, -30, 17, 4, -5, -20, 29, -22, -27, -18, -18, -12, 28, -21, 18, 0, 0, -23, 28, 8, -19, -11, -4, -11, -14, 4, -8, -29, -25, 15];-3.983354420328327
20;21;[27, 16, -28, -2, -9, 17, 17, -16, -28, 3, -30, -4, 27, -3, 12, 16, -12, -2, 5, -6, 14, -22, 5, 14, 19, -17, -26, 19, -26, 8];10.943463972595602
21;22;[10, -18, 0, -12, -28, 17, 24, 13, 0, 16, 6, -30, -21, -19, 18, 26, 5, -28, 27, -13, 20, 6, -23, -26, -8, 4, -11, -24, -12, 27];-0.5360140437022854
22;23;[-10, -23, 7, -6, 28, 21, -19, -5, 16, 23, 3, 27, 8, 25, -23, 17, -23, 29, -7, -12, 11, -13, -16, 14, -18, 1, 4, 29, -12, 0];4.559101320674218
23;24;[13, -23, -1, -20, 22, -5, -27, -22, -6, 15, -1, 19, 9, 2, -13, -20, -3, 7, -6, -15, 22, 17, 6, 9, -8, 8, -4, -30, -16, 19];3.448987723771201
24;25;[11, 19, -7, 24, 12, 18, -28, -23, -11, -25, -11, -19, -9, 3, 1, 8, -15, 12, -12, -12, 23, -7, -30, -23, 17, 6, 13, 19, -11, 16];0.21947860861899776
25;26;[4, -24, -7, 18, -16, 6, 13, -23, 25, 16, -17, 14, -18, 6, -8, 27, 28, -6, -21, -20, -14, 26, 7, -7, 3, -2, 19, -21, -25, 23];-1.442654511482578
26;27;[-26, -2, 26, 0, -4, 0, 28, -28, 4, 9, -27, -14, -7, 26, 9, 0, 13, -24, 0, -10, 19, -25, 2, -23, -7, -13, 7, -17, 1, -17];1.187178537479651
27;28;[15, 0, -28, 13, -16, -16, 28, 6, 25, 10, -5, -21, 4, -25, 6, 20, -7, -19, -3, -28, -3, 8, -6, 26, 28, 4, 3, -2, -12, -27];-1.4141783806973418
28;29;[8, 1, 19, -20, 28, -16, -27, -29, -15, -28, -11, 28, -8, 19, -29, -11, 12, -11, -13, 21, -5, -5, 20, 6, -22, -18, 17, -29, 20, 1];-2.3618306741660495
29;30;[24, 9, 21, 27, 19, 29, 27, 8, -30, -21, 3, 19, 4, 18, 17, 10, -22, 18, -25, -16, 23, -1, 1, -28, -23, -3, 17, -1, 18, 15];4.836957540961962
